Interval Size: UnMinuto
Top: Top5
Intervals: 533

Filters:
------------------------------------------------------------------------------------------

Stadistical Information
------------------------------------------------------------------------------------------
SERVER																			
StartInterval	TotalCount	HTTP_5??	HTTP_4??	HTTP_3??	between 0  and 2 segs	between 2 and 4 segs	between 4 and 6 segs	between 6 and 8 segs	between 8 and 10 segs	between 10 and 15 segs	between 15 and 20 segs	between 20 and 30 segs	between 30 and 40 segs	between 40 and 60 segs	between 60 and 80 segs	between 80 and 100 segs	between 100 and 120 segs	between 120 and 2147483647 segs	
07/03/2014 11:14:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:15:00 a.m.	50	0	0	0	47	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:16:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:17:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:18:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:19:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:20:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:21:00 a.m.	11	0	0	1	8	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:22:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:23:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:24:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:25:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:26:00 a.m.	21	0	0	0	18	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:27:00 a.m.	18	0	0	0	15	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:28:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:29:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:30:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:31:00 a.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 11:32:00 a.m.	56	0	0	0	54	0	0	0	0	0	0	2	0	0	0	0	0	0	
07/03/2014 11:33:00 a.m.	53	0	0	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:34:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:35:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:36:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:37:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:38:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:39:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:40:00 a.m.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:41:00 a.m.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:42:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:43:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:44:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:45:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:46:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:47:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:48:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:49:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:50:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:51:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:52:00 a.m.	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:53:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:54:00 a.m.	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:55:00 a.m.	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:56:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:57:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:58:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 11:59:00 a.m.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
07/03/2014 12:00:00 p.m.	10	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	
07/03/2014 12:01:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:02:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:03:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:04:00 p.m.	50	0	0	0	47	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:05:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:06:00 p.m.	4	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	
07/03/2014 12:07:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:08:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:09:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:10:00 p.m.	60	0	1	20	50	4	2	1	0	0	0	3	0	0	0	0	0	0	
07/03/2014 12:11:00 p.m.	36	0	0	0	27	1	2	0	0	1	1	4	0	0	0	0	0	0	
07/03/2014 12:12:00 p.m.	13	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:13:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:14:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:15:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:16:00 p.m.	50	0	0	0	44	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:17:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:18:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:19:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:20:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:21:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:22:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:23:00 p.m.	15	0	1	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:24:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:25:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:26:00 p.m.	18	0	2	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:27:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:28:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:29:00 p.m.	15	0	1	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:30:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:31:00 p.m.	14	0	1	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:32:00 p.m.	18	0	1	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:33:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:34:00 p.m.	28	0	2	0	22	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:35:00 p.m.	16	0	0	0	10	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:36:00 p.m.	15	0	1	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:37:00 p.m.	151	0	1	1	145	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:38:00 p.m.	117	0	0	0	111	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:39:00 p.m.	117	0	1	0	111	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:40:00 p.m.	121	0	0	0	115	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:41:00 p.m.	74	0	0	0	68	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:42:00 p.m.	43	0	0	0	37	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:43:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:44:00 p.m.	56	0	0	0	50	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:45:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:46:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:47:00 p.m.	15	0	1	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:48:00 p.m.	15	0	1	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:49:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:50:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:51:00 p.m.	15	0	1	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:52:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:53:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:54:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:55:00 p.m.	15	0	1	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:56:00 p.m.	29	0	1	0	23	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:57:00 p.m.	1103	0	0	0	1097	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:58:00 p.m.	1121	0	0	0	1115	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 12:59:00 p.m.	1036	0	1	0	1030	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:00:00 p.m.	807	0	0	0	801	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:01:00 p.m.	930	0	1	0	924	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:02:00 p.m.	766	0	1	0	760	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:03:00 p.m.	711	0	0	0	705	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:04:00 p.m.	862	0	1	0	856	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:05:00 p.m.	675	0	0	0	669	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:06:00 p.m.	841	0	0	0	835	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:07:00 p.m.	751	0	0	0	745	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:08:00 p.m.	863	0	0	0	857	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:09:00 p.m.	940	0	0	0	935	0	0	0	0	0	0	5	0	0	0	0	0	0	
07/03/2014 01:10:00 p.m.	910	0	0	0	904	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:11:00 p.m.	837	0	0	0	831	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:12:00 p.m.	901	0	0	0	895	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:13:00 p.m.	975	0	0	0	969	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:14:00 p.m.	891	0	0	0	885	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:15:00 p.m.	961	0	0	0	955	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:16:00 p.m.	939	0	0	0	933	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:17:00 p.m.	1111	0	0	0	1105	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:18:00 p.m.	1227	0	0	0	1221	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:19:00 p.m.	1269	0	0	0	1263	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:20:00 p.m.	1215	0	0	0	1209	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:21:00 p.m.	885	0	0	0	879	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:22:00 p.m.	733	0	0	0	727	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:23:00 p.m.	768	0	0	0	762	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:24:00 p.m.	775	0	0	0	769	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:25:00 p.m.	736	0	0	0	730	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:26:00 p.m.	822	0	0	1	816	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:27:00 p.m.	911	0	0	1	904	1	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:28:00 p.m.	1100	0	0	0	1094	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:29:00 p.m.	1124	0	0	0	1118	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:30:00 p.m.	1251	0	0	0	1245	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:31:00 p.m.	840	0	0	0	834	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:32:00 p.m.	844	0	0	0	838	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:33:00 p.m.	746	0	0	0	741	0	0	0	0	0	0	5	0	0	0	0	0	0	
07/03/2014 01:34:00 p.m.	786	0	0	0	780	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:35:00 p.m.	875	0	0	0	869	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:36:00 p.m.	1028	0	0	0	1022	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:37:00 p.m.	630	0	0	0	624	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:38:00 p.m.	781	0	0	0	775	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:39:00 p.m.	709	0	0	0	703	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:40:00 p.m.	756	0	0	0	750	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:41:00 p.m.	461	0	0	0	455	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:42:00 p.m.	402	0	0	0	396	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:43:00 p.m.	364	0	0	0	358	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:44:00 p.m.	366	0	0	0	360	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:45:00 p.m.	464	0	0	0	458	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:46:00 p.m.	374	0	0	0	368	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:47:00 p.m.	324	0	0	0	318	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:48:00 p.m.	442	0	0	0	436	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:49:00 p.m.	325	0	0	0	319	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:50:00 p.m.	404	0	0	0	398	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:51:00 p.m.	131	0	0	0	124	1	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:52:00 p.m.	13	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:53:00 p.m.	13	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:54:00 p.m.	39	0	0	0	33	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:55:00 p.m.	100	0	0	0	94	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:56:00 p.m.	58	0	0	0	52	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:57:00 p.m.	59	0	0	0	53	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:58:00 p.m.	76	0	0	0	70	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 01:59:00 p.m.	53	0	0	0	47	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:00:00 p.m.	73	0	0	0	67	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:01:00 p.m.	40	0	0	0	34	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:02:00 p.m.	74	0	0	0	68	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:03:00 p.m.	75	0	0	0	69	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:04:00 p.m.	69	0	0	0	63	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:05:00 p.m.	23	0	0	0	18	0	0	0	0	0	0	5	0	0	0	0	0	0	
07/03/2014 02:06:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:07:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:08:00 p.m.	14	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:09:00 p.m.	27	0	1	0	21	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:10:00 p.m.	18	0	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:11:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:12:00 p.m.	18	0	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:13:00 p.m.	57	0	2	0	50	1	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:14:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:15:00 p.m.	63	0	1	0	57	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:16:00 p.m.	46	0	0	0	40	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:17:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:18:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:19:00 p.m.	20	0	0	0	14	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:20:00 p.m.	72	0	0	0	66	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:21:00 p.m.	40	0	0	0	34	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:22:00 p.m.	22	0	0	0	16	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:23:00 p.m.	12	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:24:00 p.m.	14	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:25:00 p.m.	40	0	0	0	34	0	0	0	0	0	0	6	0	0	0	0	0	0	
07/03/2014 02:26:00 p.m.	65	0	0	0	60	0	0	0	0	0	0	5	0	0	0	0	0	0	
07/03/2014 02:27:00 p.m.	14	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:28:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:29:00 p.m.	50	0	0	0	47	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:30:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:31:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:32:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:33:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:34:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:35:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:36:00 p.m.	40	0	0	0	37	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:37:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:38:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:39:00 p.m.	8	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:40:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:41:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:42:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:43:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:44:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:45:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:46:00 p.m.	40	0	0	0	37	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:47:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:48:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:49:00 p.m.	50	0	0	0	48	0	0	0	0	0	0	2	0	0	0	0	0	0	
07/03/2014 02:50:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:51:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:52:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:53:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:54:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:55:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:56:00 p.m.	40	0	0	0	37	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:57:00 p.m.	9	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:58:00 p.m.	11	0	2	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 02:59:00 p.m.	9	2	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:00:00 p.m.	11	0	2	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:01:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:02:00 p.m.	8	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:03:00 p.m.	7	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:04:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:05:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:06:00 p.m.	40	0	0	0	37	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:07:00 p.m.	15	0	1	1	12	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:08:00 p.m.	10	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:09:00 p.m.	71	0	0	0	68	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:10:00 p.m.	15	0	0	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:11:00 p.m.	18	0	0	0	15	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:12:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:13:00 p.m.	13	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:14:00 p.m.	11	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:15:00 p.m.	8	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:16:00 p.m.	40	0	0	0	37	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:17:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:18:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:19:00 p.m.	24	0	0	0	21	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:20:00 p.m.	32	0	0	0	29	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:21:00 p.m.	116	0	0	0	113	0	0	0	0	0	0	3	0	0	0	0	0	0	
07/03/2014 03:22:00 p.m.	6	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	
